EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED,norm_proportional_FATALITIES,norm_proportional_INJURED/INFECTED,norm_proportional_EVACUATED,norm_proportional_UTILITY/PEOPLE AFFECTED,human_cost_comp_score,norm_proportional_ESTIMATED TOTAL COST,norm_proportional_NORMALIZED TOTAL COST,norm_proportional_FEDERAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DEPARTMENT PAYMENTS,norm_proportional_MUNICIPAL COSTS,norm_proportional_OGD COSTS,norm_proportional_INSURANCE PAYMENTS,norm_proportional_NGO PAYMENTS,econ_cost_comp_score
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Iroquois Falls, Kirkland Lake, Timmins areas ON",ON,1997-06-12 00:00:00,0.0,0.0,823.0,0.0,0.0,1997-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,290,0,1997,1996,10753573,10753573.0,1.0,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007691588785046729,0.0,0.007691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northwest of Matagami QC,QC,1997-06-10 00:00:00,0.0,0.0,1100.0,0.0,0.0,1997-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,291,2,1997,1996,7138795,7138795.0,1.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010280373831775701,0.0,0.010280373831775701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Timmins ON,ON,1997-05-29 00:00:00,0.0,0.0,400.0,0.0,0.0,1997-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,292,0,1997,1996,10753573,10753573.0,1.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003738317757009346,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern British Columbia,BC,1997-05-01 00:00:00,0.0,0.0,0.0,40114688.0,42333420.7,1997-05-01 00:00:00,15472238.0,10407813.0,0.0,14234637.0,0.0,0.0,0.0,0.0,0.0,single,293,0,1997,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,40114688.0,42333420.7,15472238.0,10407813.0,0.0,14234637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014991943192321076,0.015141199249779292,0.030944476,0.3599603400743664,0.0,0.012217793191158052,0.0,0.0,0.0,0.4332557517076248
Disaster,Natural,Meteorological - Hydrological,Flood,"Assiniboine, Red and Winnipeg Rivers MB",MB,1997-04-22 00:00:00,0.0,0.0,25447.0,498513577.0,526086230.6,1997-05-14 00:00:00,193808836.0,23624696.0,0.0,48480045.0,0.0,232600000.0,0.0,0.0,0.0,single,294,22,1997,1996,1113898,1113898.0,1.0,0.0,0.0,25447.0,498513577.0,526086230.6,193808836.0,23624696.0,0.0,48480045.0,0.0,232600000.0,0.0,0.0,0.0,0.0,0.23782242990654207,0.0,0.23782242990654207,0.18630799838165957,0.18816283466740819,0.387617672,0.8170740199034633,0.0,0.04161111826792885,0.0,0.1368235294117647,0.0,1.7575971726322248
Disaster,Natural,Meteorological - Hydrological,Flood,Peace River AB,AB,1997-04-19 00:00:00,0.0,0.0,4000.0,47368494.0,49988432.8,1997-04-23 00:00:00,18664180.0,8343702.0,20360612.0,0.0,0.0,0.0,0.0,0.0,0.0,single,295,4,1997,1996,2696826,2696826.0,1.0,0.0,0.0,4000.0,47368494.0,49988432.8,18664180.0,8343702.0,20360612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.037383177570093455,0.017702886562493064,0.017879132106350254,0.03732836,0.28857184591990376,0.06786870666666667,0.0,0.0,0.0,0.0,0.42935093125541374
Disaster,Natural,Meteorological - Hydrological,Flood,South-Central Saskatchewan,SK,1997-03-30 00:00:00,0.0,0.0,516.0,1319475.0,1392454.8,1997-04-03 00:00:00,0.0,0.0,1319475.0,0.0,0.0,0.0,0.0,0.0,0.0,single,296,4,1997,1996,976615,976615.0,1.0,0.0,0.0,516.0,1319475.0,1392454.8,0.0,0.0,1319475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004822429906542056,0.0,0.004822429906542056,0.0004931234724719248,0.0004980328833457952,0.0,0.0,0.00439825,0.0,0.0,0.0,0.0,0.00538940635581772
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern British Columbia,BC,1997-03-18 00:00:00,0.0,0.0,0.0,4585262.0,4838871.6,1997-03-24 00:00:00,653232.0,3932030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,297,6,1997,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,4585262.0,4838871.6,653232.0,3932030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017136363475121262,0.0017306968779798677,0.001306464,0.135991572483346,0.0,0.0,0.0,0.0,0.0,0.14074236970883802
Disaster,Natural,Meteorological - Hydrological,Flood,Durham ON,ON,1997-01-09 00:00:00,0.0,0.0,200.0,0.0,0.0,1997-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,298,0,1997,1996,10753573,10753573.0,1.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Biological,Epidemic,Bay of Fundy NB,NB,1997-01-01 00:00:00,0.0,0.0,0.0,25881403.0,27312896.5,1997-01-01 00:00:00,21771004.0,4110399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,299,0,1997,1996,738133,738133.0,1.0,0.0,0.0,0.0,25881403.0,27312896.5,21771004.0,4110399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009672579866844989,0.009768877665846158,0.043542008,0.1421605693608576,0.0,0.0,0.0,0.0,0.0,0.20514403489354874
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southwestern British Columbia,BC,1996-12-29 00:00:00,0.0,0.0,0.0,215339641.0,231084384.2,1996-12-29 00:00:00,1583282.0,5440089.0,3821888.0,204494382.0,0.0,0.0,0.0,0.0,0.0,single,300,0,1996,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,215339641.0,231084384.2,1583282.0,5440089.0,3821888.0,204494382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047824440082432,0.08265088544296986,0.003166564,0.18814868084916783,0.012739626666666667,0.17552046237846974,0.0,0.0,0.0,0.5427044637380984
Disaster,Natural,Meteorological - Hydrological,Flood,Nechako River BC,BC,1996-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,1996-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,301,0,1996,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Montreal and Mauricie Region QC,QC,1996-11-08 00:00:00,0.0,0.0,1000.0,93089380.0,99895690.1,1996-11-09 00:00:00,3435141.0,10709159.0,0.0,0.0,0.0,78945080.0,0.0,0.0,0.0,single,302,1,1996,1996,7138795,7138795.0,1.0,0.0,0.0,1000.0,93089380.0,99895690.1,3435141.0,10709159.0,0.0,0.0,0.0,78945080.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.009345794392523364,0.03479001748108797,0.03572923054616998,0.006870282,0.3703825688980444,0.0,0.0,0.0,0.046438282352941174,0.0,0.4942103812782435
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,ON,1996-08-08 00:00:00,0.0,0.0,0.0,21308000.0,22865952.8,1996-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,21308000.0,0.0,0.0,0.0,single,303,0,1996,1996,10753573,10753573.0,1.0,0.0,0.0,0.0,21308000.0,22865952.8,0.0,0.0,0.0,0.0,0.0,21308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007963375548177703,0.008178359831452238,0.0,0.0,0.0,0.0,0.0,0.012534117647058824,0.0,0.028675853026688767
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1996-07-24 00:00:00,0.0,0.0,0.0,87877643.0,94302892.5,1996-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0,87877643.0,0.0,0.0,0.0,single,304,1,1996,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,87877643.0,94302892.5,0.0,0.0,0.0,0.0,0.0,87877643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03284225049266423,0.03372888043448417,0.0,0.0,0.0,0.0,0.0,0.05169273117647059,0.0,0.11826386210361897
Disaster,Natural,Meteorological - Hydrological,Flood,Saguenay River Valley QC,QC,1996-07-19 00:00:00,10.0,0.0,15825.0,300000000.0,321934758.2,1996-07-19 00:00:00,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,305,0,1996,1996,7138795,7138795.0,1.0,10.0,0.0,15825.0,300000000.0,321934758.2,300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006172925169975273,0.0,0.14789719626168224,0.0,0.14851448877867976,0.11211810890056836,0.11514491951593502,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8272630284165033
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1996-07-16 00:00:00,0.0,0.0,0.0,103000000.0,110530933.6,1996-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0,103000000.0,0.0,0.0,0.0,single,306,2,1996,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,103000000.0,110530933.6,0.0,0.0,0.0,0.0,0.0,103000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384938840558618,0.039533089016397974,0.0,0.0,0.0,0.0,0.0,0.060588235294117644,0.0,0.13861520836637742
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg MB,MB,1996-07-16 00:00:00,0.0,0.0,0.0,105000000.0,112677165.4,1996-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0,105000000.0,0.0,0.0,0.0,single,307,0,1996,1996,1113898,1113898.0,1.0,0.0,0.0,0.0,105000000.0,112677165.4,0.0,0.0,0.0,0.0,0.0,105000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03924133811519893,0.040300721841307216,0.0,0.0,0.0,0.0,0.0,0.061764705882352944,0.0,0.1413067658388591
Disaster,Natural,Meteorological - Hydrological,Flood,Atikokan ON,ON,1996-07-05 00:00:00,0.0,0.0,0.0,278061.0,298391.7,1996-07-06 00:00:00,0.0,0.0,194537.0,83524.0,0.0,0.0,0.0,0.0,0.0,single,308,1,1996,1996,10753573,10753573.0,1.0,0.0,0.0,0.0,278061.0,298391.7,0.0,0.0,194537.0,83524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010391891159666979,0.00010672438252031846,0.0,0.0,0.0006484566666666667,7.168984769322078e-05,0.0,0.0,0.0,0.0009307898084768757
Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake area AB,AB,1996-06-17 00:00:00,0.0,0.0,922.0,18159797.0,19487566.2,1996-06-21 00:00:00,5693853.0,5466769.0,6999175.0,0.0,0.0,0.0,0.0,0.0,0.0,single,309,4,1996,1996,2696826,2696826.0,1.0,0.0,0.0,922.0,18159797.0,19487566.2,5693853.0,5466769.0,6999175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008616822429906542,0.0,0.008616822429906542,0.0067868069921940485,0.006970027884551844,0.011387706,0.1890714243566832,0.02333058333333333,0.0,0.0,0.0,0.0,0.2375465485667624
Disaster,Natural,Meteorological - Hydrological,Flood,Timmins and Dufferin County ON,ON,1996-05-17 00:00:00,0.0,0.0,0.0,378557.0,406235.5,1996-05-19 00:00:00,0.0,0.0,131518.0,247039.0,0.0,0.0,0.0,0.0,0.0,single,310,2,1996,1996,10753573,10753573.0,1.0,0.0,0.0,0.0,378557.0,406235.5,0.0,0.0,131518.0,247039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014147698317024153,0.00014529637686079347,0.0,0.0,0.00043839333333333335,0.00021203711848433464,0.0,0.0,0.0,0.0009372038118487029
Disaster,Natural,Meteorological - Hydrological,Tornado,"Grey County, Wellington and Dufferin County ON",ON,1996-04-20 00:00:00,0.0,9.0,0.0,9404772.0,10092410.0,1996-04-20 00:00:00,0.0,0.0,621641.0,439291.0,0.0,8343840.0,0.0,2895455.0,0.0,single,311,0,1996,1996,10753573,10753573.0,1.0,0.0,9.0,0.0,9404772.0,10092410.0,0.0,0.0,621641.0,439291.0,0.0,8343840.0,0.0,2895455.0,0.0,1.3889081632444364e-05,0.0,0.02522937494011069,0.025243264021743133,0.0035148175042700536,0.0036097057169883983,0.0,0.0,0.0020721366666666668,0.00037704976872518855,0.0,0.0049081411764705886,0.0,0.014481850833120896
Disaster,Natural,Meteorological - Hydrological,Flood,"Red River, Souris River, Assiniboine River and Pembina River MB",MB,1996-04-18 00:00:00,0.0,0.0,285.0,6816377.0,7314762.3,1996-05-08 00:00:00,4430930.0,2385447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,312,20,1996,1996,1113898,1113898.0,1.0,0.0,0.0,285.0,6816377.0,7314762.3,4430930.0,2385447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026635514018691587,0.0,0.0026635514018691587,0.002547464329311098,0.002616237280562443,0.00886186,0.08250208889700239,0.0,0.0,0.0,0.0,0.0,0.09652765050687594
Disaster,Natural,Meteorological - Hydrological,Flood,Flat Bay NL,NL,1996-02-17 00:00:00,0.0,0.0,30.0,0.0,0.0,1996-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,313,2,1996,1996,551790,551790.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028037383177570094,0.0,0.00028037383177570094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Sunny Valley AB,AB,1996-01-01 00:00:00,0.0,0.0,0.0,100307.0,107641.0,1996-01-01 00:00:00,0.0,0.0,100307.0,0.0,0.0,0.0,0.0,0.0,0.0,single,314,0,1996,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,100307.0,107641.0,0.0,0.0,100307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.748743716496437e-05,3.849945980022098e-05,0.0,0.0,0.00033435666666666665,0.0,0.0,0.0,0.0,0.000410343563631852
Disaster,Natural,Meteorological - Hydrological,Drought,Grande Prairie AB,AB,1996-01-01 00:00:00,0.0,0.0,0.0,57644492.0,61859218.6,1996-01-01 00:00:00,0.0,0.0,100110.0,0.0,57544382.0,0.0,0.0,0.0,0.0,single,315,0,1996,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,57644492.0,61859218.6,0.0,0.0,100110.0,0.0,57544382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02154330477191314,0.022124901290064027,0.0,0.0,0.0003337,0.0,0.057544382,0.0,0.0,0.10154628806197716
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Dumfries ON,ON,1996-01-01 00:00:00,0.0,0.0,0.0,99870.0,107172.1,1996-01-01 00:00:00,0.0,0.0,22413.0,77457.0,0.0,0.0,0.0,0.0,0.0,single,316,0,1996,1996,10753573,10753573.0,1.0,0.0,0.0,0.0,99870.0,107172.1,0.0,0.0,22413.0,77457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7324118452999204e-05,3.833175050078746e-05,0.0,0.0,7.471e-05,6.648245453730427e-05,0.0,0.0,0.0,0.00021684832349109094
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,ON,1995-12-10 00:00:00,1.0,0.0,50.0,0.0,0.0,1995-12-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,317,1,1995,1996,10753573,10753573.0,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.00046728971962616824,0.0,0.000529018971325921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,BC,1995-11-27 00:00:00,0.0,0.0,230.0,18835222.0,20512330.8,1995-11-29 00:00:00,1915497.0,5722996.0,11196729.0,0.0,0.0,0.0,0.0,0.0,0.0,single,318,2,1995,1996,3724500,3724500.0,1.0,0.0,0.0,230.0,18835222.0,20512330.8,1915497.0,5722996.0,11196729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002149532710280374,0.0,0.002149532710280374,0.007039231571207937,0.007336550710634745,0.003830994,0.1979331860021158,0.03732243,0.0,0.0,0.0,0.0,0.2534623922839585
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Hamilton ON,ON,1995-10-05 00:00:00,0.0,0.0,0.0,17419000.0,18970006.8,1995-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,17419000.0,0.0,0.0,0.0,single,319,1,1995,1996,10753573,10753573.0,1.0,0.0,0.0,0.0,17419000.0,18970006.8,0.0,0.0,0.0,0.0,0.0,17419000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006509951129796667,0.006784914802041217,0.0,0.0,0.0,0.0,0.0,0.010246470588235294,0.0,0.02354133652007318
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK,SK,1995-09-26 00:00:00,0.0,0.0,0.0,13353120.0,14542096.4,1995-09-26 00:00:00,0.0,0.0,235120.0,0.0,0.0,13118000.0,0.0,0.0,0.0,single,320,0,1995,1996,976615,976615.0,1.0,0.0,0.0,0.0,13353120.0,14542096.4,0.0,0.0,235120.0,0.0,0.0,13118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004990421874407858,0.005201204520236139,0.0,0.0,0.0007837333333333334,0.0,0.0,0.007716470588235294,0.0,0.018691830316212625
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Burin Peninsula NL,NL,1995-09-11 00:00:00,0.0,0.0,0.0,2661890.0,2898907.6,1995-09-11 00:00:00,1274866.0,1387024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,321,0,1995,1996,551790,551790.0,1.0,0.0,0.0,0.0,2661890.0,2898907.6,1274866.0,1387024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009948202430044464,0.0010368389053497745,0.002549732,0.0479710416329836,0.0,0.0,0.0,0.0,0.0,0.052552432781337824
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,MB,1995-07-30 00:00:00,0.0,0.0,0.0,9018000.0,9820972.6,1995-07-30 00:00:00,0.0,0.0,0.0,0.0,0.0,9018000.0,0.0,0.0,0.0,single,322,0,1995,1996,1113898,1113898.0,1.0,0.0,0.0,0.0,9018000.0,9820972.6,0.0,0.0,0.0,0.0,0.0,9018000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003370270353551085,0.0035126219545783825,0.0,0.0,0.0,0.0,0.0,0.005304705882352941,0.0,0.012187598190482409
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1995-07-17 00:00:00,0.0,0.0,0.0,74559612.0,81198481.6,1995-07-17 00:00:00,0.0,0.0,18858612.0,0.0,0.0,55701000.0,0.0,0.0,0.0,single,323,0,1995,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,74559612.0,81198481.6,0.0,0.0,18858612.0,0.0,0.0,55701000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02786494232600041,0.029041886253362403,0.0,0.0,0.06286204,0.0,0.0,0.03276529411764706,0.0,0.15253416269700987
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Ontario,ON,1995-07-13 00:00:00,0.0,0.0,0.0,56910000.0,61977328.8,1995-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,56910000.0,0.0,0.0,0.0,single,324,2,1995,1996,10753573,10753573.0,1.0,0.0,0.0,0.0,56910000.0,61977328.8,0.0,0.0,0.0,0.0,0.0,56910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021268805258437818,0.022167145220321975,0.0,0.0,0.0,0.0,0.0,0.033476470588235295,0.0,0.07691242106699508
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Alberta,AB,1995-07-10 00:00:00,0.0,0.0,0.0,28103000.0,30605321.9,1995-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,28103000.0,0.0,0.0,0.0,single,325,0,1995,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,28103000.0,30605321.9,0.0,0.0,0.0,0.0,0.0,28103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010502850714775575,0.01094646426697887,0.0,0.0,0.0,0.0,0.0,0.016531176470588237,0.0,0.03798049145234268
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton AB,AB,1995-07-04 00:00:00,0.0,0.0,0.0,34511612.0,37584563.8,1995-07-04 00:00:00,0.0,0.0,18858612.0,0.0,0.0,15653000.0,0.0,0.0,0.0,single,326,0,1995,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,34511612.0,37584563.8,0.0,0.0,18858612.0,0.0,0.0,15653000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012897922241833873,0.013442697514208717,0.0,0.0,0.06286204,0.0,0.0,0.009207647058823529,0.0,0.09841030681486612
Disaster,Natural,Meteorological - Hydrological,Wildfire,Sahtu Region of the Northwest Territories,NT,1995-06-06 00:00:00,0.0,0.0,950.0,3432310.0,3737926.6,1995-06-15 00:00:00,504871.0,202377.0,2725062.0,0.0,0.0,0.0,0.0,0.0,0.0,single,327,9,1995,1996,64402,64402.0,1.0,0.0,0.0,950.0,3432310.0,3737926.6,504871.0,202377.0,2725062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008878504672897197,0.0,0.008878504672897197,0.0012827470212016993,0.001336926959735386,0.001009742,0.006999327691920488,0.00908354,0.0,0.0,0.0,0.0,0.019712283672857572
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Alberta,AB,1995-06-06 00:00:00,0.0,0.0,0.0,154623306.0,168391134.6,1995-06-09 00:00:00,34061897.0,9324782.0,12672842.0,76670115.0,0.0,21893670.0,0.0,0.0,0.0,single,328,3,1995,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,154623306.0,168391134.6,34061897.0,9324782.0,12672842.0,76670115.0,0.0,21893670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057786908868913016,0.06022768013346494,0.068123794,0.3225030753184488,0.04224280666666667,0.0658070598507222,0.0,0.012878629411764706,0.0,0.6295699542499803
Disaster,Natural,Meteorological - Hydrological,Flood,Southeastern British Columbia,BC,1995-06-05 00:00:00,0.0,0.0,802.0,7155707.0,7792859.0,1995-06-09 00:00:00,1685853.0,5469854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,329,4,1995,1996,3724500,3724500.0,1.0,0.0,0.0,802.0,7155707.0,7792859.0,1685853.0,5469854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007495327102803738,0.0,0.007495327102803738,0.002674281122288531,0.0027872359212501767,0.003371706,0.18917812089793826,0.0,0.0,0.0,0.0,0.0,0.19801134394147696
Disaster,Natural,Meteorological - Hydrological,Flood,"East Kooteney (Elk River-Watershed) Region and the municipalities of Sparwood, Fernie and surrounding areas BC",BC,1995-06-01 00:00:00,0.0,0.0,0.0,7155707.0,7792859.0,1995-06-01 00:00:00,1685853.0,5469854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,330,0,1995,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,7155707.0,7792859.0,1685853.0,5469854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002674281122288531,0.0027872359212501767,0.003371706,0.18917812089793826,0.0,0.0,0.0,0.0,0.0,0.19801134394147696
Disaster,Natural,Meteorological - Hydrological,Wildfire,North Central Saskatchewan,SK,1995-05-29 00:00:00,0.0,0.0,3338.0,91585747.0,99740642.3,1995-05-29 00:00:00,0.0,0.0,91585747.0,0.0,0.0,0.0,0.0,0.0,0.0,single,331,0,1995,1996,976615,976615.0,1.0,0.0,0.0,3338.0,91585747.0,99740642.3,0.0,0.0,91585747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03119626168224299,0.0,0.03119626168224299,0.03422806918628634,0.03567377531495499,0.0,0.0,0.3052858233333333,0.0,0.0,0.0,0.0,0.37518766783457463
Disaster,Natural,Meteorological - Hydrological,Flood,Western MB,MB,1995-04-01 00:00:00,0.0,0.0,100.0,4205645.0,4580120.2,1995-04-01 00:00:00,1816719.0,2388926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,332,0,1995,1996,1113898,1113898.0,1.0,0.0,0.0,100.0,4205645.0,4580120.2,1816719.0,2388926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009345794392523365,0.0,0.0009345794392523365,0.0015717632136904361,0.0016381504586549741,0.003633438,0.08262241216022001,0.0,0.0,0.0,0.0,0.0,0.08946576383256542
